name,id,date,PM2.5
承德,承德,20200616,13.375
承德,承德,20200617,25.416666666666668
承德,承德,20200618,14.791666666666666
承德,承德,20200619,16.833333333333332
承德,承德,20200620,21.58333333333333
承德,承德,20200621,29.08333333333333
承德,承德,20200622,37.66666666666666
承德,承德,20200623,36.625
承德,承德,20200624,16.875
承德,承德,20200625,12.208333333333334
承德,承德,20200626,16.583333333333332
承德,承德,20200627,8.5
承德,承德,20200628,21.541666666666668
承德,承德,20200629,26.875
承德,承德,20200630,14.333333333333334
承德,承德,20200701,10.916666666666666
承德,承德,20200702,9.125
承德,承德,20200703,19.869565217391305
承德,承德,20200704,26.666666666666668
承德,承德,20200705,28.33333333333333
承德,承德,20200706,12.125
承德,承德,20200707,12.541666666666666
承德,承德,20200708,18.608695652173918
承德,承德,20200709,27.291666666666668
承德,承德,20200710,23.75
承德,承德,20200711,33.333333333333336
承德,承德,20200712,41.875
承德,承德,20200713,22.791666666666668
承德,承德,20200714,13.083333333333334
承德,承德,20200715,16.333333333333332
承德,承德,20200716,21.625
承德,承德,20200717,30.75
承德,承德,20200718,21.95833333333333
承德,承德,20200719,12.916666666666666
承德,承德,20200720,12.083333333333334
承德,承德,20200721,27.20833333333333
承德,承德,20200722,27.666666666666668
承德,承德,20200723,18.70833333333333
承德,承德,20200724,14.916666666666666
承德,承德,20200725,16.458333333333332
承德,承德,20200726,16.75
承德,承德,20200727,18.875
承德,承德,20200728,26.08333333333333
承德,承德,20200729,20.791666666666668
承德,承德,20200730,32.458333333333336
承德,承德,20200731,26.791666666666668
承德,承德,20200801,25.70833333333333
承德,承德,20200802,15.083333333333334
承德,承德,20200803,13.541666666666666
承德,承德,20200804,8.583333333333334
承德,承德,20200805,11.583333333333334
承德,承德,20200806,16.75
承德,承德,20200807,27.0
承德,承德,20200808,29.58333333333333
承德,承德,20200809,18.375
承德,承德,20200810,13.333333333333334
承德,承德,20200811,15.708333333333334
承德,承德,20200812,25.70833333333333
承德,承德,20200813,10.333333333333334
承德,承德,20200814,13.041666666666666
承德,承德,20200815,16.791666666666668
承德,承德,20200816,21.625
承德,承德,20200817,26.33333333333333
承德,承德,20200818,16.541666666666668
承德,承德,20200819,9.458333333333334
承德,承德,20200820,9.0
承德,承德,20200821,10.541666666666666
承德,承德,20200822,19.375
承德,承德,20200823,27.08333333333333
承德,承德,20200824,14.583333333333334
承德,承德,20200825,15.125
承德,承德,20200826,14.916666666666666
承德,承德,20200827,13.583333333333334
承德,承德,20200828,12.916666666666666
承德,承德,20200829,19.166666666666668
承德,承德,20200830,49.41666666666666
承德,承德,20200831,18.5
承德,承德,20200901,13.041666666666666
承德,承德,20200902,11.958333333333334
承德,承德,20200903,10.375
承德,承德,20200904,12.541666666666666
承德,承德,20200905,16.708333333333332
承德,承德,20200906,27.95833333333333
承德,承德,20200907,14.208333333333334
承德,承德,20200908,14.208333333333334
承德,承德,20200909,10.0
承德,承德,20200910,9.0
承德,承德,20200911,8.125
承德,承德,20200912,10.625
承德,承德,20200913,17.583333333333332
承德,承德,20200914,19.791666666666668
承德,承德,20200915,16.958333333333332
承德,承德,20200916,12.083333333333334
承德,承德,20200917,9.125
承德,承德,20200918,11.833333333333334
承德,承德,20200919,14.375
承德,承德,20200920,15.583333333333334
承德,承德,20200921,18.58333333333333
承德,承德,20200922,21.45833333333333
承德,承德,20200923,16.958333333333332
承德,承德,20200924,24.916666666666668
承德,承德,20200925,27.125
承德,承德,20200926,27.70833333333333
承德,承德,20200927,39.8
承德,承德,20200928,44.083333333333336
承德,承德,20200929,12.625
承德,承德,20200930,16.583333333333332
承德,承德,20201001,20.791666666666668
承德,承德,20201002,13.333333333333334
承德,承德,20201003,15.458333333333334
承德,承德,20201004,8.782608695652174
承德,承德,20201005,11.695652173913045
承德,承德,20201006,19.45833333333333
承德,承德,20201007,32.5
承德,承德,20201008,53.25
承德,承德,20201009,62.25
承德,承德,20201010,94.66666666666669
承德,承德,20201011,37.130434782608695
承德,承德,20201012,13.166666666666666
承德,承德,20201013,15.291666666666666
承德,承德,20201014,11.782608695652174
承德,承德,20201015,22.33333333333333
承德,承德,20201016,11.083333333333334
承德,承德,20201017,14.208333333333334
承德,承德,20201018,19.0
承德,承德,20201019,21.95833333333333
承德,承德,20201020,49.083333333333336
承德,承德,20201021,28.181818181818183
承德,承德,20201022,11.416666666666666
承德,承德,20201023,11.272727272727272
承德,承德,20201024,18.70833333333333
承德,承德,20201025,39.82608695652174
承德,承德,20201026,58.583333333333336
承德,承德,20201027,14.125
承德,承德,20201028,17.5
承德,承德,20201029,24.08333333333333
承德,承德,20201030,41.833333333333336
承德,承德,20201031,52.458333333333336
承德,承德,20201101,18.30434782608696
承德,承德,20201102,12.416666666666666
承德,承德,20201103,12.916666666666666
承德,承德,20201104,29.45833333333333
承德,承德,20201105,60.958333333333336
承德,承德,20201106,54.75
承德,承德,20201107,25.0
承德,承德,20201108,14.375
承德,承德,20201109,18.25
承德,承德,20201110,28.5
承德,承德,20201111,54.72727272727273
承德,承德,20201112,80.625
承德,承德,20201113,24.666666666666668
承德,承德,20201114,48.083333333333336
承德,承德,20201115,65.875
承德,承德,20201116,63.5
承德,承德,20201117,80.08333333333333
承德,承德,20201118,59.625
承德,承德,20201119,12.875
承德,承德,20201120,15.708333333333334
承德,承德,20201121,26.95833333333333
承德,承德,20201122,14.041666666666666
承德,承德,20201123,16.166666666666668
承德,承德,20201124,27.444444444444443
承德,承德,20201125,28.565217391304348
承德,承德,20201126,30.166666666666668
承德,承德,20201127,24.0
承德,承德,20201128,16.541666666666668
承德,承德,20201129,18.52173913043478
承德,承德,20201130,18.08333333333333
承德,承德,20201201,30.5
承德,承德,20201202,20.45833333333333
承德,承德,20201203,13.166666666666666
承德,承德,20201204,13.375
承德,承德,20201205,20.791666666666668
承德,承德,20201206,27.82608695652174
承德,承德,20201207,13.916666666666666
承德,承德,20201208,28.08333333333333
承德,承德,20201209,50.875
承德,承德,20201210,59.82608695652174
承德,承德,20201211,43.375
承德,承德,20201212,42.333333333333336
承德,承德,20201213,14.916666666666666
承德,承德,20201214,19.08695652173913
承德,承德,20201215,23.75
承德,承德,20201216,26.235294117647054
承德,承德,20201217,32.91304347826087
承德,承德,20201218,16.041666666666668
承德,承德,20201219,28.666666666666668
承德,承德,20201220,26.416666666666668
承德,承德,20201221,28.375
承德,承德,20201222,51.25
承德,承德,20201223,47.708333333333336
承德,承德,20201224,21.625
承德,承德,20201225,30.73913043478261
承德,承德,20201226,40.625
承德,承德,20201227,63.083333333333336
承德,承德,20201228,52.708333333333336
承德,承德,20201229,15.454545454545457
承德,承德,20201230,11.958333333333334
承德,承德,20201231,20.875
张家口,张家口,20200101,31.58333333333333
张家口,张家口,20200102,28.83333333333333
张家口,张家口,20200103,27.375
张家口,张家口,20200104,24.08333333333333
张家口,张家口,20200105,49.5
张家口,张家口,20200106,48.458333333333336
张家口,张家口,20200107,15.625
张家口,张家口,20200108,18.75
张家口,张家口,20200109,24.58333333333333
张家口,张家口,20200110,23.58333333333333
张家口,张家口,20200111,16.333333333333332
张家口,张家口,20200112,19.25
张家口,张家口,20200113,18.625
张家口,张家口,20200114,27.0
张家口,张家口,20200115,27.45833333333333
张家口,张家口,20200116,30.625
张家口,张家口,20200117,26.70833333333333
张家口,张家口,20200118,40.083333333333336
张家口,张家口,20200119,24.0
张家口,张家口,20200120,17.375
张家口,张家口,20200121,36.17391304347826
张家口,张家口,20200122,57.89473684210526
张家口,张家口,20200123,31.541666666666668
张家口,张家口,20200124,54.25
张家口,张家口,20200125,64.29166666666667
张家口,张家口,20200126,60.66666666666666
张家口,张家口,20200127,52.41666666666666
张家口,张家口,20200128,41.958333333333336
张家口,张家口,20200129,28.416666666666668
张家口,张家口,20200130,27.20833333333333
张家口,张家口,20200131,26.45833333333333
张家口,张家口,20200201,24.08333333333333
张家口,张家口,20200202,27.83333333333333
张家口,张家口,20200203,16.875
张家口,张家口,20200204,14.333333333333334
张家口,张家口,20200205,26.83333333333333
张家口,张家口,20200206,56.875
张家口,张家口,20200207,39.083333333333336
张家口,张家口,20200208,19.916666666666668
张家口,张家口,20200209,24.45833333333333
张家口,张家口,20200210,33.875
张家口,张家口,20200211,85.0
张家口,张家口,20200212,95.83333333333331
张家口,张家口,20200213,88.875
张家口,张家口,20200214,21.45833333333333
张家口,张家口,20200215,12.708333333333334
张家口,张家口,20200216,11.041666666666666
张家口,张家口,20200217,11.291666666666666
张家口,张家口,20200218,17.0
张家口,张家口,20200219,20.83333333333333
张家口,张家口,20200220,69.375
张家口,张家口,20200221,32.208333333333336
张家口,张家口,20200222,14.25
张家口,张家口,20200223,36.208333333333336
张家口,张家口,20200224,53.91666666666666
张家口,张家口,20200225,66.58333333333333
张家口,张家口,20200226,26.291666666666668
张家口,张家口,20200227,52.41666666666666
张家口,张家口,20200228,73.38888888888889
张家口,张家口,20200229,85.5
张家口,张家口,20200301,18.33333333333333
张家口,张家口,20200302,20.125
张家口,张家口,20200303,13.333333333333334
张家口,张家口,20200304,16.875
张家口,张家口,20200305,27.20833333333333
张家口,张家口,20200306,71.375
张家口,张家口,20200307,25.20833333333333
张家口,张家口,20200308,70.75
张家口,张家口,20200309,18.5
张家口,张家口,20200310,14.916666666666666
张家口,张家口,20200311,17.958333333333332
张家口,张家口,20200312,15.833333333333334
张家口,张家口,20200313,11.041666666666666
张家口,张家口,20200314,10.958333333333334
张家口,张家口,20200315,10.958333333333334
张家口,张家口,20200316,19.625
张家口,张家口,20200317,12.916666666666666
张家口,张家口,20200318,24.52380952380953
张家口,张家口,20200319,14.083333333333334
张家口,张家口,20200320,16.541666666666668
张家口,张家口,20200321,11.916666666666666
张家口,张家口,20200322,11.541666666666666
张家口,张家口,20200323,13.708333333333334
张家口,张家口,20200324,47.125
张家口,张家口,20200325,57.91666666666666
张家口,张家口,20200326,14.625
张家口,张家口,20200327,11.375
张家口,张家口,20200328,12.0
张家口,张家口,20200329,29.125
张家口,张家口,20200330,55.708333333333336
张家口,张家口,20200331,35.75
张家口,张家口,20200401,11.625
张家口,张家口,20200402,10.791666666666666
张家口,张家口,20200403,11.708333333333334
张家口,张家口,20200404,14.083333333333334
张家口,张家口,20200405,26.95833333333333
张家口,张家口,20200406,30.375
张家口,张家口,20200407,24.375
张家口,张家口,20200408,27.45833333333333
张家口,张家口,20200409,33.82608695652174
张家口,张家口,20200410,31.95833333333333
张家口,张家口,20200411,19.916666666666668
张家口,张家口,20200412,15.208333333333334
张家口,张家口,20200413,14.375
张家口,张家口,20200414,28.95833333333333
张家口,张家口,20200415,48.0
张家口,张家口,20200416,32.458333333333336
张家口,张家口,20200417,28.5
张家口,张家口,20200418,28.666666666666668
张家口,张家口,20200419,35.875
张家口,张家口,20200420,12.125
张家口,张家口,20200421,11.541666666666666
张家口,张家口,20200422,10.291666666666666
张家口,张家口,20200423,12.583333333333334
张家口,张家口,20200424,21.5
张家口,张家口,20200425,15.217391304347826
张家口,张家口,20200426,19.83333333333333
张家口,张家口,20200427,26.33333333333333
张家口,张家口,20200428,18.541666666666668
张家口,张家口,20200429,24.20833333333333
张家口,张家口,20200430,37.41666666666666
张家口,张家口,20200501,26.25
张家口,张家口,20200502,52.083333333333336
张家口,张家口,20200503,37.5
张家口,张家口,20200504,23.875
张家口,张家口,20200505,24.0
张家口,张家口,20200506,30.58333333333333
张家口,张家口,20200507,51.583333333333336
张家口,张家口,20200508,65.375
张家口,张家口,20200509,15.666666666666666
张家口,张家口,20200510,16.75
张家口,张家口,20200511,30.041666666666668
张家口,张家口,20200512,15.25
张家口,张家口,20200513,12.217391304347826
张家口,张家口,20200514,35.083333333333336
张家口,张家口,20200515,34.125
张家口,张家口,20200516,46.625
张家口,张家口,20200517,24.791666666666668
张家口,张家口,20200518,10.708333333333334
张家口,张家口,20200519,13.0
张家口,张家口,20200520,14.958333333333334
张家口,张家口,20200521,16.333333333333332
张家口,张家口,20200522,10.208333333333334
张家口,张家口,20200523,9.083333333333334
张家口,张家口,20200524,10.416666666666666
张家口,张家口,20200525,11.666666666666666
张家口,张家口,20200526,9.541666666666666
张家口,张家口,20200527,8.916666666666666
张家口,张家口,20200528,13.875
张家口,张家口,20200529,22.291666666666668
张家口,张家口,20200530,36.333333333333336
张家口,张家口,20200531,10.875
张家口,张家口,20200601,12.291666666666666
张家口,张家口,20200602,15.708333333333334
张家口,张家口,20200603,51.66666666666666
张家口,张家口,20200604,13.291666666666666
张家口,张家口,20200605,19.75
张家口,张家口,20200606,21.666666666666668
张家口,张家口,20200607,27.45833333333333
张家口,张家口,20200608,31.20833333333333
张家口,张家口,20200609,20.782608695652176
张家口,张家口,20200610,15.458333333333334
张家口,张家口,20200611,12.75
张家口,张家口,20200612,16.083333333333332
张家口,张家口,20200613,11.625
张家口,张家口,20200614,8.208333333333334
张家口,张家口,20200615,8.666666666666666
张家口,张家口,20200616,13.125
张家口,张家口,20200617,20.916666666666668
张家口,张家口,20200618,15.625
张家口,张家口,20200619,19.416666666666668
张家口,张家口,20200620,22.95833333333333
张家口,张家口,20200621,19.0
张家口,张家口,20200622,33.958333333333336
张家口,张家口,20200623,30.125
张家口,张家口,20200624,40.0
张家口,张家口,20200625,18.95833333333333
张家口,张家口,20200626,20.875
张家口,张家口,20200627,9.916666666666666
张家口,张家口,20200628,23.875
张家口,张家口,20200629,25.125
张家口,张家口,20200630,12.458333333333334
张家口,张家口,20200701,8.791666666666666
张家口,张家口,20200702,13.958333333333334
张家口,张家口,20200703,22.217391304347824
张家口,张家口,20200704,30.95833333333333
张家口,张家口,20200705,14.666666666666666
张家口,张家口,20200706,10.458333333333334
张家口,张家口,20200707,15.25
张家口,张家口,20200708,21.33333333333333
张家口,张家口,20200709,20.375
张家口,张家口,20200710,20.70833333333333
张家口,张家口,20200711,24.125
张家口,张家口,20200712,38.458333333333336
张家口,张家口,20200713,25.625
张家口,张家口,20200714,19.166666666666668
张家口,张家口,20200715,15.166666666666666
张家口,张家口,20200716,22.125
张家口,张家口,20200717,18.5
张家口,张家口,20200718,19.541666666666668
张家口,张家口,20200719,15.208333333333334
张家口,张家口,20200720,11.375
张家口,张家口,20200721,17.291666666666668
张家口,张家口,20200722,29.95833333333333
张家口,张家口,20200723,30.791666666666668
张家口,张家口,20200724,18.0
张家口,张家口,20200725,18.541666666666668
张家口,张家口,20200726,18.70833333333333
张家口,张家口,20200727,19.20833333333333
张家口,张家口,20200728,23.0
张家口,张家口,20200729,22.666666666666668
张家口,张家口,20200730,32.75
张家口,张家口,20200731,16.333333333333332
张家口,张家口,20200801,26.916666666666668
张家口,张家口,20200802,12.916666666666666
张家口,张家口,20200803,11.5
张家口,张家口,20200804,8.958333333333334
张家口,张家口,20200805,17.791666666666668
张家口,张家口,20200806,19.5
张家口,张家口,20200807,16.208333333333332
张家口,张家口,20200808,21.08333333333333
张家口,张家口,20200809,12.791666666666666
张家口,张家口,20200810,11.125
张家口,张家口,20200811,9.833333333333334
张家口,张家口,20200812,17.708333333333332
张家口,张家口,20200813,14.666666666666666
张家口,张家口,20200814,11.291666666666666
张家口,张家口,20200815,14.083333333333334
张家口,张家口,20200816,17.541666666666668
张家口,张家口,20200817,11.958333333333334
张家口,张家口,20200818,9.375
张家口,张家口,20200819,10.041666666666666
张家口,张家口,20200820,12.875
张家口,张家口,20200821,14.416666666666666
张家口,张家口,20200822,18.20833333333333
张家口,张家口,20200823,26.041666666666668
张家口,张家口,20200824,9.791666666666666
张家口,张家口,20200825,12.541666666666666
张家口,张家口,20200826,11.541666666666666
张家口,张家口,20200827,15.875
张家口,张家口,20200828,12.125
张家口,张家口,20200829,17.416666666666668
张家口,张家口,20200830,32.666666666666664
张家口,张家口,20200831,10.541666666666666
张家口,张家口,20200901,12.083333333333334
张家口,张家口,20200902,17.208333333333332
张家口,张家口,20200903,9.5
张家口,张家口,20200904,12.0
张家口,张家口,20200905,11.041666666666666
张家口,张家口,20200906,15.666666666666666
张家口,张家口,20200907,11.041666666666666
张家口,张家口,20200908,10.166666666666666
张家口,张家口,20200909,9.333333333333334
张家口,张家口,20200910,10.041666666666666
张家口,张家口,20200911,10.541666666666666
张家口,张家口,20200912,11.708333333333334
张家口,张家口,20200913,16.5
张家口,张家口,20200914,15.208333333333334
张家口,张家口,20200915,17.166666666666668
张家口,张家口,20200916,9.416666666666666
张家口,张家口,20200917,9.333333333333334
张家口,张家口,20200918,11.166666666666666
张家口,张家口,20200919,11.291666666666666
张家口,张家口,20200920,12.125
张家口,张家口,20200921,19.041666666666668
张家口,张家口,20200922,10.583333333333334
张家口,张家口,20200923,17.333333333333332
张家口,张家口,20200924,14.083333333333334
张家口,张家口,20200925,18.666666666666668
张家口,张家口,20200926,18.39130434782609
张家口,张家口,20200927,31.31578947368421
张家口,张家口,20200928,34.833333333333336
张家口,张家口,20200929,10.708333333333334
张家口,张家口,20200930,14.458333333333334
张家口,张家口,20201001,15.5
张家口,张家口,20201002,10.041666666666666
张家口,张家口,20201003,13.416666666666666
张家口,张家口,20201004,10.217391304347826
张家口,张家口,20201005,11.636363636363637
张家口,张家口,20201006,17.291666666666668
张家口,张家口,20201007,23.916666666666668
张家口,张家口,20201008,37.04166666666666
张家口,张家口,20201009,49.16666666666666
张家口,张家口,20201010,37.79166666666666
张家口,张家口,20201011,18.43478260869565
张家口,张家口,20201012,12.583333333333334
张家口,张家口,20201013,12.791666666666666
张家口,张家口,20201014,16.652173913043477
张家口,张家口,20201015,18.08333333333333
张家口,张家口,20201016,11.833333333333334
张家口,张家口,20201017,15.958333333333334
张家口,张家口,20201018,13.608695652173912
张家口,张家口,20201019,18.70833333333333
张家口,张家口,20201020,41.91666666666666
张家口,张家口,20201021,36.45454545454545
张家口,张家口,20201022,15.833333333333334
张家口,张家口,20201023,15.454545454545457
张家口,张家口,20201024,22.70833333333333
张家口,张家口,20201025,34.125
张家口,张家口,20201026,29.541666666666668
张家口,张家口,20201027,14.208333333333334
张家口,张家口,20201028,16.434782608695652
张家口,张家口,20201029,21.041666666666668
张家口,张家口,20201030,38.875
张家口,张家口,20201031,74.45833333333333
张家口,张家口,20201101,18.82608695652174
张家口,张家口,20201102,12.625
张家口,张家口,20201103,17.083333333333332
张家口,张家口,20201104,30.08333333333333
张家口,张家口,20201105,37.91666666666666
张家口,张家口,20201106,31.291666666666668
张家口,张家口,20201107,31.041666666666668
张家口,张家口,20201108,13.0
张家口,张家口,20201109,14.0
张家口,张家口,20201110,24.58333333333333
张家口,张家口,20201111,62.09090909090909
张家口,张家口,20201112,36.66666666666666
张家口,张家口,20201113,25.666666666666668
张家口,张家口,20201114,57.54166666666666
张家口,张家口,20201115,81.95833333333333
张家口,张家口,20201116,85.0
张家口,张家口,20201117,72.41666666666667
张家口,张家口,20201118,43.708333333333336
张家口,张家口,20201119,14.583333333333334
张家口,张家口,20201120,19.20833333333333
张家口,张家口,20201121,23.0
张家口,张家口,20201122,14.291666666666666
张家口,张家口,20201123,16.583333333333332
张家口,张家口,20201124,27.88888888888889
张家口,张家口,20201125,31.608695652173918
张家口,张家口,20201126,29.5
张家口,张家口,20201127,18.58333333333333
张家口,张家口,20201128,16.25
张家口,张家口,20201129,18.26086956521739
张家口,张家口,20201130,18.45833333333333
张家口,张家口,20201201,17.041666666666668
张家口,张家口,20201202,21.291666666666668
张家口,张家口,20201203,14.5
张家口,张家口,20201204,16.083333333333332
张家口,张家口,20201205,27.20833333333333
张家口,张家口,20201206,37.29166666666666
张家口,张家口,20201207,15.833333333333334
张家口,张家口,20201208,24.5
张家口,张家口,20201209,44.0
张家口,张家口,20201210,34.91304347826087
张家口,张家口,20201211,29.375
张家口,张家口,20201212,23.041666666666668
张家口,张家口,20201213,16.25
张家口,张家口,20201214,18.65217391304348
张家口,张家口,20201215,19.95
张家口,张家口,20201216,20.764705882352946
张家口,张家口,20201217,21.47826086956522
张家口,张家口,20201218,14.958333333333334
张家口,张家口,20201219,22.45833333333333
张家口,张家口,20201220,18.75
张家口,张家口,20201221,26.75
张家口,张家口,20201222,52.833333333333336
张家口,张家口,20201223,37.708333333333336
张家口,张家口,20201224,22.0
张家口,张家口,20201225,21.565217391304348
张家口,张家口,20201226,37.583333333333336
张家口,张家口,20201227,37.833333333333336
张家口,张家口,20201228,26.916666666666668
张家口,张家口,20201229,16.954545454545453
张家口,张家口,20201230,12.333333333333334
张家口,张家口,20201231,17.666666666666668
保定,保定,20200101,52.91666666666666
保定,保定,20200102,85.16666666666667
保定,保定,20200103,151.16666666666666
保定,保定,20200104,127.20833333333331
保定,保定,20200105,76.875
保定,保定,20200106,62.875
保定,保定,20200107,45.66666666666666
保定,保定,20200108,78.95833333333333
保定,保定,20200109,152.75
保定,保定,20200110,149.875
保定,保定,20200111,69.125
保定,保定,20200112,57.083333333333336
保定,保定,20200113,68.45833333333333
保定,保定,20200114,78.08333333333333
保定,保定,20200115,241.95833333333331
保定,保定,20200116,135.54166666666666
保定,保定,20200117,245.95833333333331
保定,保定,20200118,188.25
保定,保定,20200119,71.875
保定,保定,20200120,44.16666666666666
保定,保定,20200121,84.66666666666667
保定,保定,20200122,86.47368421052632
保定,保定,20200123,151.375
保定,保定,20200124,128.16666666666666
保定,保定,20200125,377.4583333333333
保定,保定,20200126,234.79166666666663
保定,保定,20200127,243.45833333333331
保定,保定,20200128,251.45833333333331
保定,保定,20200129,156.20833333333334
保定,保定,20200130,92.375
保定,保定,20200131,118.5
保定,保定,20200201,63.75
保定,保定,20200202,41.875
保定,保定,20200203,60.625
保定,保定,20200204,40.375
保定,保定,20200205,28.25
保定,保定,20200206,35.791666666666664
保定,保定,20200207,105.29166666666669
保定,保定,20200208,147.25
保定,保定,20200209,194.41666666666663
保定,保定,20200210,162.83333333333334
保定,保定,20200211,169.79166666666666
保定,保定,20200212,199.45833333333331
保定,保定,20200213,188.33333333333331
保定,保定,20200214,51.333333333333336
保定,保定,20200215,15.833333333333334
保定,保定,20200216,12.75
保定,保定,20200217,13.458333333333334
保定,保定,20200218,38.29166666666666
保定,保定,20200219,68.54166666666667
保定,保定,20200220,112.375
保定,保定,20200221,102.79166666666669
保定,保定,20200222,15.208333333333334
保定,保定,20200223,54.875
保定,保定,20200224,71.125
保定,保定,20200225,53.5
